,follower_idea,leader_idea,PR
262,02431a56c82111eb8a795e80f8f2101b,db5977a1c40b11eb8a795e80f8f2101b,0.1
263,02431a56c82111eb8a795e80f8f2101b,c9a3961fc81d11eb8a795e80f8f2101b,5.0
264,e88941bcc82011eb8a795e80f8f2101b,3306b4bec1b911eb9b615e80f8f2101b,0.1
265,e88941bcc82011eb8a795e80f8f2101b,7aedfc45c46511eb8a795e80f8f2101b,1.0
266,e88941bcc82011eb8a795e80f8f2101b,8ab38f9cc4da11eb8a795e80f8f2101b,1.0
267,e88941bcc82011eb8a795e80f8f2101b,a0cb35b4c75d11eb8a795e80f8f2101b,5.0
268,9ffc6cf8c81911eb8a795e80f8f2101b,6d9155c0c75911eb8a795e80f8f2101b,5.0
269,b9937a29c7ff11eb8a795e80f8f2101b,0520eaeeb2ff11eb860b5e80f8f2101b,0.1
270,b9937a29c7ff11eb8a795e80f8f2101b,ad4137d3bdfd11eb9b615e80f8f2101b,0.1
271,b9937a29c7ff11eb8a795e80f8f2101b,8c67f8abc1b411eb9b615e80f8f2101b,0.1
272,f88a0fb2c82311eb8a795e80f8f2101b,7d556665bc2611eb9b615e80f8f2101b,0.1
273,30c68446c80511eb8a795e80f8f2101b,16816d0ec41511eb8a795e80f8f2101b,0.1
274,fc7d339bc80411eb8a795e80f8f2101b,45ba9e0db84e11ebbd3b5e80f8f2101b,0.1
275,fc7d339bc80411eb8a795e80f8f2101b,ed54db8ec38511eb9b615e80f8f2101b,0.1
276,6cf72a36c82311eb8a795e80f8f2101b,22f09b05b2cf11eb860b5e80f8f2101b,0.1
277,6cf72a36c82311eb8a795e80f8f2101b,4fa91971c1dc11eb9b615e80f8f2101b,0.1
278,6cf72a36c82311eb8a795e80f8f2101b,cf6f0f58c75d11eb8a795e80f8f2101b,5.0
279,6cf72a36c82311eb8a795e80f8f2101b,2a92ae26c73211eb8a795e80f8f2101b,4.0
280,441da6c2c7f911eb8a795e80f8f2101b,48eabb5dc73c11eb8a795e80f8f2101b,5.0
281,13a653cdc7fe11eb8a795e80f8f2101b,99185893c41c11eb8a795e80f8f2101b,1.0
282,c9a3961fc81d11eb8a795e80f8f2101b,212b06d3b6d111eb860b5e80f8f2101b,0.1
283,c9a3961fc81d11eb8a795e80f8f2101b,db5977a1c40b11eb8a795e80f8f2101b,0.1
284,061f06cbc7fa11eb8a795e80f8f2101b,9c5225b7b93011ebbd3b5e80f8f2101b,0.1
285,2d89d418c75f11eb8a795e80f8f2101b,96be891fc73711eb8a795e80f8f2101b,5.0
286,b9ac2848c75f11eb8a795e80f8f2101b,fc2e31c5b2e611eb860b5e80f8f2101b,0.1
287,b9ac2848c75f11eb8a795e80f8f2101b,c3a57a57bf7611eb9b615e80f8f2101b,0.1
288,b9ac2848c75f11eb8a795e80f8f2101b,a8c5c952c2b711eb9b615e80f8f2101b,0.1
289,b9ac2848c75f11eb8a795e80f8f2101b,4728a24fc37411eb9b615e80f8f2101b,1.0
290,eff5dd1bc82311eb8a795e80f8f2101b,16816d0ec41511eb8a795e80f8f2101b,0.1
291,eff5dd1bc82311eb8a795e80f8f2101b,30c68446c80511eb8a795e80f8f2101b,5.0
292,23f06970c80211eb8a795e80f8f2101b,9c5225b7b93011ebbd3b5e80f8f2101b,0.1
293,23f06970c80211eb8a795e80f8f2101b,061f06cbc7fa11eb8a795e80f8f2101b,5.0
294,de9335e1c83a11eb8a795e80f8f2101b,6ff9cd3cbdc911eb9b615e80f8f2101b,0.1
295,27255c2bc8ce11eb8a795e80f8f2101b,379a5059c8c311eb8a795e80f8f2101b,5.0
296,13eb9f44c8d511eb8a795e80f8f2101b,6723613ebdee11eb9b615e80f8f2101b,0.1
297,13eb9f44c8d511eb8a795e80f8f2101b,09af63c0beb111eb9b615e80f8f2101b,0.1
298,13eb9f44c8d511eb8a795e80f8f2101b,c6d0fa47c26d11eb9b615e80f8f2101b,0.1
299,13eb9f44c8d511eb8a795e80f8f2101b,7fd89344c34d11eb9b615e80f8f2101b,0.1
300,13eb9f44c8d511eb8a795e80f8f2101b,d0a9cb00c75811eb8a795e80f8f2101b,4.0
301,986dcfa0c8d311eb8a795e80f8f2101b,fa6c9df6c41d11eb8a795e80f8f2101b,0.1
302,986dcfa0c8d311eb8a795e80f8f2101b,75625db1c4d911eb8a795e80f8f2101b,0.1
303,171749e9c86b11eb8a795e80f8f2101b,22f09b05b2cf11eb860b5e80f8f2101b,0.1
304,171749e9c86b11eb8a795e80f8f2101b,4fa91971c1dc11eb9b615e80f8f2101b,0.1
305,171749e9c86b11eb8a795e80f8f2101b,cf6f0f58c75d11eb8a795e80f8f2101b,4.0
306,171749e9c86b11eb8a795e80f8f2101b,2a92ae26c73211eb8a795e80f8f2101b,4.0
307,171749e9c86b11eb8a795e80f8f2101b,6cf72a36c82311eb8a795e80f8f2101b,5.0
308,da75490cc86a11eb8a795e80f8f2101b,88df2b7bb6cd11eb860b5e80f8f2101b,0.1
309,da75490cc86a11eb8a795e80f8f2101b,d3154984bc3811eb9b615e80f8f2101b,0.1
310,da75490cc86a11eb8a795e80f8f2101b,4c925f5fc1be11eb9b615e80f8f2101b,0.1
311,da75490cc86a11eb8a795e80f8f2101b,70b5fa68c26d11eb9b615e80f8f2101b,0.1
312,da75490cc86a11eb8a795e80f8f2101b,71084eeac34d11eb9b615e80f8f2101b,0.1
313,da75490cc86a11eb8a795e80f8f2101b,5ed0e812c4f611eb8a795e80f8f2101b,1.0
314,da75490cc86a11eb8a795e80f8f2101b,fa77164dc75811eb8a795e80f8f2101b,4.0
315,0b3df1e4c8ca11eb8a795e80f8f2101b,c4ac888fc77311eb8a795e80f8f2101b,4.0
316,432e1fd5c8c911eb8a795e80f8f2101b,33108dcfb78811ebbd3b5e80f8f2101b,0.1
317,432e1fd5c8c911eb8a795e80f8f2101b,1b8e4406bead11eb9b615e80f8f2101b,0.1
318,1578da62c8f011eb8a795e80f8f2101b,c7fa8f05be8011eb9b615e80f8f2101b,0.1
319,e86f3763c8e911eb8a795e80f8f2101b,6395bd37c72f11eb8a795e80f8f2101b,3.0
320,8938a1f8c8e811eb8a795e80f8f2101b,88df2b7bb6cd11eb860b5e80f8f2101b,0.1
321,8938a1f8c8e811eb8a795e80f8f2101b,d3154984bc3811eb9b615e80f8f2101b,0.1
322,8938a1f8c8e811eb8a795e80f8f2101b,4c925f5fc1be11eb9b615e80f8f2101b,0.1
323,8938a1f8c8e811eb8a795e80f8f2101b,70b5fa68c26d11eb9b615e80f8f2101b,0.1
324,8938a1f8c8e811eb8a795e80f8f2101b,71084eeac34d11eb9b615e80f8f2101b,0.1
325,8938a1f8c8e811eb8a795e80f8f2101b,5ed0e812c4f611eb8a795e80f8f2101b,0.1
326,8938a1f8c8e811eb8a795e80f8f2101b,fa77164dc75811eb8a795e80f8f2101b,4.0
327,8938a1f8c8e811eb8a795e80f8f2101b,da75490cc86a11eb8a795e80f8f2101b,5.0
328,986616dec8e711eb8a795e80f8f2101b,212b06d3b6d111eb860b5e80f8f2101b,0.1
329,986616dec8e711eb8a795e80f8f2101b,db5977a1c40b11eb8a795e80f8f2101b,0.1
330,986616dec8e711eb8a795e80f8f2101b,02431a56c82111eb8a795e80f8f2101b,5.0
331,986616dec8e711eb8a795e80f8f2101b,c9a3961fc81d11eb8a795e80f8f2101b,4.0
332,d276901ec8ea11eb8a795e80f8f2101b,05cf2dddb84511ebbd3b5e80f8f2101b,0.1
333,d276901ec8ea11eb8a795e80f8f2101b,15334075bc3911eb9b615e80f8f2101b,0.1
334,d276901ec8ea11eb8a795e80f8f2101b,db443534beaa11eb9b615e80f8f2101b,0.1
335,d276901ec8ea11eb8a795e80f8f2101b,e0411a45c1bb11eb9b615e80f8f2101b,0.1
336,d276901ec8ea11eb8a795e80f8f2101b,0e66789dc1b511eb9b615e80f8f2101b,0.1
337,d276901ec8ea11eb8a795e80f8f2101b,651cc71ec27c11eb9b615e80f8f2101b,0.1
338,d276901ec8ea11eb8a795e80f8f2101b,9995a441c4ce11eb8a795e80f8f2101b,0.1
339,54353d10c8f511eb8a795e80f8f2101b,4e35a080c8e711eb8a795e80f8f2101b,5.0
340,17543d3ac98211eb8a795e80f8f2101b,ff170ddab2ce11eb860b5e80f8f2101b,0.1
341,17543d3ac98211eb8a795e80f8f2101b,98167826b2eb11eb860b5e80f8f2101b,0.1
342,17543d3ac98211eb8a795e80f8f2101b,476bcffeb6d111eb860b5e80f8f2101b,0.1
343,17543d3ac98211eb8a795e80f8f2101b,2901d3e4b77e11ebbd3b5e80f8f2101b,0.1
344,17543d3ac98211eb8a795e80f8f2101b,fb1cfff0bdc911eb9b615e80f8f2101b,0.1
345,17543d3ac98211eb8a795e80f8f2101b,74534087c33811eb9b615e80f8f2101b,0.1
346,a1891b95c98611eb8a795e80f8f2101b,6fc69de7b90311ebbd3b5e80f8f2101b,0.1
347,a1891b95c98611eb8a795e80f8f2101b,1512ae3fbc3b11eb9b615e80f8f2101b,0.1
348,a1891b95c98611eb8a795e80f8f2101b,35f9045bbdbe11eb9b615e80f8f2101b,0.1
349,a1891b95c98611eb8a795e80f8f2101b,587d3ea9c33811eb9b615e80f8f2101b,0.1
350,a1891b95c98611eb8a795e80f8f2101b,ecec21b3c41411eb8a795e80f8f2101b,0.1
351,cbdd4a29c98611eb8a795e80f8f2101b,212b06d3b6d111eb860b5e80f8f2101b,0.1
352,cbdd4a29c98611eb8a795e80f8f2101b,db5977a1c40b11eb8a795e80f8f2101b,0.1
353,cbdd4a29c98611eb8a795e80f8f2101b,02431a56c82111eb8a795e80f8f2101b,4.0
354,cbdd4a29c98611eb8a795e80f8f2101b,c9a3961fc81d11eb8a795e80f8f2101b,4.0
355,cbdd4a29c98611eb8a795e80f8f2101b,986616dec8e711eb8a795e80f8f2101b,5.0
356,4ef27b0ac99b11eb8a795e80f8f2101b,9842b7b5c1c111eb9b615e80f8f2101b,0.1
357,e0f63f8ec9b511eb8a795e80f8f2101b,0353cd9ab9cd11ebbd3b5e80f8f2101b,0.1
358,e0f63f8ec9b511eb8a795e80f8f2101b,198be819c27a11eb9b615e80f8f2101b,0.1
359,e0f63f8ec9b511eb8a795e80f8f2101b,03375cefc41111eb8a795e80f8f2101b,0.1
360,3e449441c9b411eb8a795e80f8f2101b,de16c480b16111ebbd8d5e80f8f2101b,0.1
361,3e449441c9b411eb8a795e80f8f2101b,4a98b7aeb6aa11eb860b5e80f8f2101b,0.1
362,3e449441c9b411eb8a795e80f8f2101b,7861aeaabc3811eb9b615e80f8f2101b,0.1
363,bb57861cc99411eb8a795e80f8f2101b,1f390b21c82111eb8a795e80f8f2101b,4.0
364,bb57861cc99411eb8a795e80f8f2101b,50c6246bc98811eb8a795e80f8f2101b,5.0
365,47dfd733c9a911eb8a795e80f8f2101b,c4ac888fc77311eb8a795e80f8f2101b,3.0
366,47dfd733c9a911eb8a795e80f8f2101b,0b3df1e4c8ca11eb8a795e80f8f2101b,4.0
367,4eda6b8dc9b611eb8a795e80f8f2101b,ce54faebc75711eb8a795e80f8f2101b,2.0
368,0a95d959c9b811eb8a795e80f8f2101b,dcdc4a43b45b11eb860b5e80f8f2101b,0.1
369,50c6246bc98811eb8a795e80f8f2101b,1f390b21c82111eb8a795e80f8f2101b,4.0
370,594c69abc98711eb8a795e80f8f2101b,fc2e31c5b2e611eb860b5e80f8f2101b,0.1
371,594c69abc98711eb8a795e80f8f2101b,c3a57a57bf7611eb9b615e80f8f2101b,0.1
372,594c69abc98711eb8a795e80f8f2101b,a8c5c952c2b711eb9b615e80f8f2101b,0.1
373,594c69abc98711eb8a795e80f8f2101b,4728a24fc37411eb9b615e80f8f2101b,0.1
374,594c69abc98711eb8a795e80f8f2101b,b9ac2848c75f11eb8a795e80f8f2101b,3.0
375,ea92219eca7d11eb8a795e80f8f2101b,212b06d3b6d111eb860b5e80f8f2101b,0.1
376,ea92219eca7d11eb8a795e80f8f2101b,db5977a1c40b11eb8a795e80f8f2101b,0.1
377,ea92219eca7d11eb8a795e80f8f2101b,02431a56c82111eb8a795e80f8f2101b,2.0
378,ea92219eca7d11eb8a795e80f8f2101b,c9a3961fc81d11eb8a795e80f8f2101b,2.0
379,ea92219eca7d11eb8a795e80f8f2101b,986616dec8e711eb8a795e80f8f2101b,3.0
380,ea92219eca7d11eb8a795e80f8f2101b,cbdd4a29c98611eb8a795e80f8f2101b,4.0
381,c54e6ca6ca6911eb8a795e80f8f2101b,22f09b05b2cf11eb860b5e80f8f2101b,0.1
382,c54e6ca6ca6911eb8a795e80f8f2101b,4fa91971c1dc11eb9b615e80f8f2101b,0.1
383,c54e6ca6ca6911eb8a795e80f8f2101b,cf6f0f58c75d11eb8a795e80f8f2101b,2.0
384,c54e6ca6ca6911eb8a795e80f8f2101b,2a92ae26c73211eb8a795e80f8f2101b,1.0
385,c54e6ca6ca6911eb8a795e80f8f2101b,6cf72a36c82311eb8a795e80f8f2101b,3.0
386,c54e6ca6ca6911eb8a795e80f8f2101b,171749e9c86b11eb8a795e80f8f2101b,3.0
387,38f55a00ca5b11eb8a795e80f8f2101b,7262663eb1ff11ebab175e80f8f2101b,0.1
388,e58d1da4ca7f11eb8a795e80f8f2101b,3c2dd494c43111eb8a795e80f8f2101b,0.1
389,0c3d54a2ca5c11eb8a795e80f8f2101b,e892ace3b86b11ebbd3b5e80f8f2101b,0.1
390,0c3d54a2ca5c11eb8a795e80f8f2101b,d1284609c1b911eb9b615e80f8f2101b,0.1
391,0c3d54a2ca5c11eb8a795e80f8f2101b,6e6b7ba7c1d311eb9b615e80f8f2101b,0.1
392,0c3d54a2ca5c11eb8a795e80f8f2101b,06ef81d0c1ab11eb9b615e80f8f2101b,0.1
393,0c3d54a2ca5c11eb8a795e80f8f2101b,0a1d4845c75911eb8a795e80f8f2101b,2.0
394,0c051c35ca5e11eb8a795e80f8f2101b,8b535a45b14411ebbd8d5e80f8f2101b,0.1
395,0c051c35ca5e11eb8a795e80f8f2101b,1b8c3131b6aa11eb860b5e80f8f2101b,0.1
396,d222946dca5e11eb8a795e80f8f2101b,0e15d16bb47b11eb860b5e80f8f2101b,0.1
397,d222946dca5e11eb8a795e80f8f2101b,639d1839b6a911eb860b5e80f8f2101b,0.1
398,d222946dca5e11eb8a795e80f8f2101b,3396e5a4b6f211eb860b5e80f8f2101b,0.1
399,d222946dca5e11eb8a795e80f8f2101b,5807aa6cb84a11ebbd3b5e80f8f2101b,0.1
400,d222946dca5e11eb8a795e80f8f2101b,b37094ecbec011eb9b615e80f8f2101b,0.1
401,d5656d36cd6f11eb89a65e80f8f2101b,1dbfe8bfc1f011eb9b615e80f8f2101b,0.1
402,699516fecd7811eb89a65e80f8f2101b,8cf6d936c72f11eb8a795e80f8f2101b,0.1
403,d57f2110cd9d11eb89a65e80f8f2101b,c4ac888fc77311eb8a795e80f8f2101b,0.1
404,d57f2110cd9d11eb89a65e80f8f2101b,0b3df1e4c8ca11eb8a795e80f8f2101b,0.1
405,d57f2110cd9d11eb89a65e80f8f2101b,47dfd733c9a911eb8a795e80f8f2101b,0.1
406,d57f2110cd9d11eb89a65e80f8f2101b,1157d096cd7411eb89a65e80f8f2101b,5.0
407,65cd99efcd9b11eb89a65e80f8f2101b,66b9ffabb77e11ebbd3b5e80f8f2101b,0.1
408,65cd99efcd9b11eb89a65e80f8f2101b,00fbb589be0211eb9b615e80f8f2101b,0.1
409,1157d096cd7411eb89a65e80f8f2101b,c4ac888fc77311eb8a795e80f8f2101b,0.1
410,1157d096cd7411eb89a65e80f8f2101b,0b3df1e4c8ca11eb8a795e80f8f2101b,0.1
411,1157d096cd7411eb89a65e80f8f2101b,47dfd733c9a911eb8a795e80f8f2101b,1.0
412,4a8d3364cd7411eb89a65e80f8f2101b,8c895b42bdbe11eb9b615e80f8f2101b,0.1
413,4f9959a6cd8011eb89a65e80f8f2101b,c248e804b2fd11eb860b5e80f8f2101b,0.1
414,4f9959a6cd8011eb89a65e80f8f2101b,4a638e02cd7811eb89a65e80f8f2101b,5.0
415,4a675e96cd7811eb89a65e80f8f2101b,dcdc4a43b45b11eb860b5e80f8f2101b,0.1
416,4a675e96cd7811eb89a65e80f8f2101b,0a95d959c9b811eb8a795e80f8f2101b,1.0
417,8082fe56cd7811eb89a65e80f8f2101b,0c142075b77e11ebbd3b5e80f8f2101b,0.1
418,8082fe56cd7811eb89a65e80f8f2101b,3684544bc36411eb9b615e80f8f2101b,0.1
419,1ca113a6ca9811eb8a795e80f8f2101b,05cf2dddb84511ebbd3b5e80f8f2101b,0.1
420,1ca113a6ca9811eb8a795e80f8f2101b,15334075bc3911eb9b615e80f8f2101b,0.1
421,1ca113a6ca9811eb8a795e80f8f2101b,db443534beaa11eb9b615e80f8f2101b,0.1
422,1ca113a6ca9811eb8a795e80f8f2101b,e0411a45c1bb11eb9b615e80f8f2101b,0.1
423,1ca113a6ca9811eb8a795e80f8f2101b,0e66789dc1b511eb9b615e80f8f2101b,0.1
424,1ca113a6ca9811eb8a795e80f8f2101b,651cc71ec27c11eb9b615e80f8f2101b,0.1
425,1ca113a6ca9811eb8a795e80f8f2101b,9995a441c4ce11eb8a795e80f8f2101b,0.1
426,1ca113a6ca9811eb8a795e80f8f2101b,d276901ec8ea11eb8a795e80f8f2101b,3.0
427,43a2e2ebcd7811eb89a65e80f8f2101b,bff8ca4fc34311eb9b615e80f8f2101b,0.1
428,c71f5788cda511eb89a65e80f8f2101b,b09f36b0c46411eb8a795e80f8f2101b,0.1
429,8223afcccd7011eb89a65e80f8f2101b,72759123c2a211eb9b615e80f8f2101b,0.1
430,ab5c384dcd9911eb89a65e80f8f2101b,05cf2dddb84511ebbd3b5e80f8f2101b,0.1
431,ab5c384dcd9911eb89a65e80f8f2101b,15334075bc3911eb9b615e80f8f2101b,0.1
432,ab5c384dcd9911eb89a65e80f8f2101b,db443534beaa11eb9b615e80f8f2101b,0.1
433,ab5c384dcd9911eb89a65e80f8f2101b,e0411a45c1bb11eb9b615e80f8f2101b,0.1
434,ab5c384dcd9911eb89a65e80f8f2101b,0e66789dc1b511eb9b615e80f8f2101b,0.1
435,ab5c384dcd9911eb89a65e80f8f2101b,651cc71ec27c11eb9b615e80f8f2101b,0.1
436,ab5c384dcd9911eb89a65e80f8f2101b,9995a441c4ce11eb8a795e80f8f2101b,0.1
437,ab5c384dcd9911eb89a65e80f8f2101b,d276901ec8ea11eb8a795e80f8f2101b,0.1
438,ab5c384dcd9911eb89a65e80f8f2101b,1ca113a6ca9811eb8a795e80f8f2101b,2.0
439,1bf5adadcd7711eb89a65e80f8f2101b,b403169db6bc11eb860b5e80f8f2101b,0.1
440,4a638e02cd7811eb89a65e80f8f2101b,c248e804b2fd11eb860b5e80f8f2101b,0.1
441,0b1dad4ecd8911eb89a65e80f8f2101b,a96287dbc90811eb8a795e80f8f2101b,0.1
442,86d00520ce4f11eb89a65e80f8f2101b,8cf6d936c72f11eb8a795e80f8f2101b,0.1
443,86d00520ce4f11eb89a65e80f8f2101b,699516fecd7811eb89a65e80f8f2101b,4.0
444,a5eacfe0ce4011eb89a65e80f8f2101b,b6a906dbb2fe11eb860b5e80f8f2101b,0.1
445,a5eacfe0ce4011eb89a65e80f8f2101b,8cae1e52b6bc11eb860b5e80f8f2101b,0.1
446,a5eacfe0ce4011eb89a65e80f8f2101b,b9a0a08cba0011ebbd3b5e80f8f2101b,0.1
447,ed714d57cda711eb89a65e80f8f2101b,60b4f294b1ff11ebab175e80f8f2101b,0.1
448,ed714d57cda711eb89a65e80f8f2101b,d45fa26dbe8f11eb9b615e80f8f2101b,0.1
449,03f52c21ce4011eb89a65e80f8f2101b,b4fcc25fbdeb11eb9b615e80f8f2101b,0.1
450,03f52c21ce4011eb89a65e80f8f2101b,372e36f4beac11eb9b615e80f8f2101b,0.1
451,03f52c21ce4011eb89a65e80f8f2101b,e7ff2380bece11eb9b615e80f8f2101b,0.1
452,03f52c21ce4011eb89a65e80f8f2101b,e7274099c1b611eb9b615e80f8f2101b,0.1
453,5f5887afce4311eb89a65e80f8f2101b,301697d2b6cd11eb860b5e80f8f2101b,0.1
454,e9cff0a1ce4b11eb89a65e80f8f2101b,0c4f82fab78611ebbd3b5e80f8f2101b,0.1
455,4c562db1ce6f11eb89a65e80f8f2101b,99fc6ecfb14111ebbd8d5e80f8f2101b,0.1
456,4c562db1ce6f11eb89a65e80f8f2101b,2750b22ebf5411eb9b615e80f8f2101b,0.1
457,4c562db1ce6f11eb89a65e80f8f2101b,ec426a75c36911eb9b615e80f8f2101b,0.1
458,4c562db1ce6f11eb89a65e80f8f2101b,4daa63cfc41d11eb8a795e80f8f2101b,0.1
459,91c3940bce6e11eb89a65e80f8f2101b,1213546ac75b11eb8a795e80f8f2101b,0.1
460,92d83f21cf0a11eb89a65e80f8f2101b,ff170ddab2ce11eb860b5e80f8f2101b,0.1
461,92d83f21cf0a11eb89a65e80f8f2101b,98167826b2eb11eb860b5e80f8f2101b,0.1
462,92d83f21cf0a11eb89a65e80f8f2101b,476bcffeb6d111eb860b5e80f8f2101b,0.1
463,92d83f21cf0a11eb89a65e80f8f2101b,2901d3e4b77e11ebbd3b5e80f8f2101b,0.1
464,92d83f21cf0a11eb89a65e80f8f2101b,fb1cfff0bdc911eb9b615e80f8f2101b,0.1
465,92d83f21cf0a11eb89a65e80f8f2101b,74534087c33811eb9b615e80f8f2101b,0.1
466,92d83f21cf0a11eb89a65e80f8f2101b,17543d3ac98211eb8a795e80f8f2101b,0.1
467,a1ec433fcf0a11eb89a65e80f8f2101b,88df2b7bb6cd11eb860b5e80f8f2101b,0.1
468,a1ec433fcf0a11eb89a65e80f8f2101b,d3154984bc3811eb9b615e80f8f2101b,0.1
469,a1ec433fcf0a11eb89a65e80f8f2101b,4c925f5fc1be11eb9b615e80f8f2101b,0.1
470,a1ec433fcf0a11eb89a65e80f8f2101b,70b5fa68c26d11eb9b615e80f8f2101b,0.1
471,a1ec433fcf0a11eb89a65e80f8f2101b,71084eeac34d11eb9b615e80f8f2101b,0.1
472,a1ec433fcf0a11eb89a65e80f8f2101b,5ed0e812c4f611eb8a795e80f8f2101b,0.1
473,a1ec433fcf0a11eb89a65e80f8f2101b,fa77164dc75811eb8a795e80f8f2101b,0.1
474,a1ec433fcf0a11eb89a65e80f8f2101b,da75490cc86a11eb8a795e80f8f2101b,0.1
475,a1ec433fcf0a11eb89a65e80f8f2101b,8938a1f8c8e811eb8a795e80f8f2101b,0.1
476,a1ec433fcf0a11eb89a65e80f8f2101b,33e64f3fcea111eb89a65e80f8f2101b,5.0
477,0149a56fcf3211eb89a65e80f8f2101b,2d546a88c83911eb8a795e80f8f2101b,0.1
478,d4ad7805cf0b11eb89a65e80f8f2101b,cedd692eb21b11ebab175e80f8f2101b,0.1
479,d4ad7805cf0b11eb89a65e80f8f2101b,26e0c88db39011eb860b5e80f8f2101b,0.1
480,cec86285cf3411eb89a65e80f8f2101b,ff170ddab2ce11eb860b5e80f8f2101b,0.1
481,cec86285cf3411eb89a65e80f8f2101b,98167826b2eb11eb860b5e80f8f2101b,0.1
482,cec86285cf3411eb89a65e80f8f2101b,476bcffeb6d111eb860b5e80f8f2101b,0.1
483,cec86285cf3411eb89a65e80f8f2101b,2901d3e4b77e11ebbd3b5e80f8f2101b,0.1
484,cec86285cf3411eb89a65e80f8f2101b,fb1cfff0bdc911eb9b615e80f8f2101b,0.1
485,cec86285cf3411eb89a65e80f8f2101b,74534087c33811eb9b615e80f8f2101b,0.1
486,cec86285cf3411eb89a65e80f8f2101b,17543d3ac98211eb8a795e80f8f2101b,0.1
487,cec86285cf3411eb89a65e80f8f2101b,92d83f21cf0a11eb89a65e80f8f2101b,5.0
488,275d6670cf1411eb89a65e80f8f2101b,7262663eb1ff11ebab175e80f8f2101b,0.1
489,275d6670cf1411eb89a65e80f8f2101b,38f55a00ca5b11eb8a795e80f8f2101b,0.1
490,437e0420ce8b11eb89a65e80f8f2101b,48eabb5dc73c11eb8a795e80f8f2101b,0.1
491,437e0420ce8b11eb89a65e80f8f2101b,441da6c2c7f911eb8a795e80f8f2101b,0.1
492,ce419d58ce8911eb89a65e80f8f2101b,d2a9c53fbe0411eb9b615e80f8f2101b,0.1
493,33e64f3fcea111eb89a65e80f8f2101b,88df2b7bb6cd11eb860b5e80f8f2101b,0.1
494,33e64f3fcea111eb89a65e80f8f2101b,d3154984bc3811eb9b615e80f8f2101b,0.1
495,33e64f3fcea111eb89a65e80f8f2101b,4c925f5fc1be11eb9b615e80f8f2101b,0.1
496,33e64f3fcea111eb89a65e80f8f2101b,70b5fa68c26d11eb9b615e80f8f2101b,0.1
497,33e64f3fcea111eb89a65e80f8f2101b,71084eeac34d11eb9b615e80f8f2101b,0.1
498,33e64f3fcea111eb89a65e80f8f2101b,5ed0e812c4f611eb8a795e80f8f2101b,0.1
499,33e64f3fcea111eb89a65e80f8f2101b,fa77164dc75811eb8a795e80f8f2101b,0.1
500,33e64f3fcea111eb89a65e80f8f2101b,da75490cc86a11eb8a795e80f8f2101b,0.1
501,33e64f3fcea111eb89a65e80f8f2101b,8938a1f8c8e811eb8a795e80f8f2101b,0.1
502,0f937fc6cf0611eb89a65e80f8f2101b,7e79471fbe8f11eb9b615e80f8f2101b,0.1
503,f6ad23c9cf0511eb89a65e80f8f2101b,d41e051fbdcb11eb9b615e80f8f2101b,0.1
504,f6ad23c9cf0511eb89a65e80f8f2101b,b02d1963beac11eb9b615e80f8f2101b,0.1
505,185f2645cf3411eb89a65e80f8f2101b,3d2af728bc5511eb9b615e80f8f2101b,0.1
506,185f2645cf3411eb89a65e80f8f2101b,0087b72bbe9911eb9b615e80f8f2101b,0.1
507,185f2645cf3411eb89a65e80f8f2101b,f5cf3aafc48711eb8a795e80f8f2101b,0.1
508,185f2645cf3411eb89a65e80f8f2101b,86915033c47511eb8a795e80f8f2101b,0.1
509,185f2645cf3411eb89a65e80f8f2101b,17a65a7bc76e11eb8a795e80f8f2101b,0.1
510,d22f707dcf3611eb89a65e80f8f2101b,cfd9e616ce8811eb89a65e80f8f2101b,5.0
511,bee0d001cf1111eb89a65e80f8f2101b,3be70810cd7b11eb89a65e80f8f2101b,3.0
512,1805f57ecf3211eb89a65e80f8f2101b,9c5225b7b93011ebbd3b5e80f8f2101b,0.1
513,1805f57ecf3211eb89a65e80f8f2101b,061f06cbc7fa11eb8a795e80f8f2101b,0.1
514,1805f57ecf3211eb89a65e80f8f2101b,23f06970c80211eb8a795e80f8f2101b,0.1
515,37515368ce8911eb89a65e80f8f2101b,b6a906dbb2fe11eb860b5e80f8f2101b,0.1
516,37515368ce8911eb89a65e80f8f2101b,8cae1e52b6bc11eb860b5e80f8f2101b,0.1
517,37515368ce8911eb89a65e80f8f2101b,b9a0a08cba0011ebbd3b5e80f8f2101b,0.1
518,37515368ce8911eb89a65e80f8f2101b,a5eacfe0ce4011eb89a65e80f8f2101b,5.0
519,b0450da6cf0a11eb89a65e80f8f2101b,05cf2dddb84511ebbd3b5e80f8f2101b,0.1
520,b0450da6cf0a11eb89a65e80f8f2101b,15334075bc3911eb9b615e80f8f2101b,0.1
521,b0450da6cf0a11eb89a65e80f8f2101b,db443534beaa11eb9b615e80f8f2101b,0.1
522,b0450da6cf0a11eb89a65e80f8f2101b,e0411a45c1bb11eb9b615e80f8f2101b,0.1
523,b0450da6cf0a11eb89a65e80f8f2101b,0e66789dc1b511eb9b615e80f8f2101b,0.1
524,b0450da6cf0a11eb89a65e80f8f2101b,651cc71ec27c11eb9b615e80f8f2101b,0.1
525,b0450da6cf0a11eb89a65e80f8f2101b,9995a441c4ce11eb8a795e80f8f2101b,0.1
526,b0450da6cf0a11eb89a65e80f8f2101b,d276901ec8ea11eb8a795e80f8f2101b,0.1
